merchant_id,merchant_name,merchant_category,merchant_city,merchant_state,is_international
M89890-520699,Bautista-Valentine,dining,South Katherinestad,NJ,No
M78744-989176,"Macias, Gonzalez and Aguilar",Utilities,Port Michaelmouth,ND,No
M92992-521218,"Macias, Gonzalez and Aguilar",travel,Jonesport,MO,No
M72111-264779,Price-Cooper,clothing,Lake Tammyport,OH,No
M37729-583533,Jimenez-Black,utilities,Nicoleberg,ME,No
M9753-963310,"Gonzalez, Best and Perez",gas,Markhaven,FM, No
M59072-248290,"Hall, Alvarez and Ward",electronics,Jamesbury,VA,Yes
M82753-557409,Gomez-Simpson,grocery,Lake Kathryn,MI,Yes
M32917-323649,Holder Group, healthcare,Frederickmouth,ME,No
M28023-508090,Snyder Ltd,travel,New Jamie,SD,No
M95307-361392,"Daniel, Powers and Baker",dining,Carrbury,WA,Yes
M18491-140134,Hernandez-Mcclure,clothing,New Connorside,NH,No
M81732-231728,Boyer LLC,electronics,Port Joshuaborough,OH, No
M47519-459443,Wallace-Pittman,gas,Bakermouth,VA,Yes
M98482-560534,Ray Group,electronics,West Jane,AL,No
M42904-723789,King Inc,gas,East Kristina,WV,No
M94656-34414,"Thomas, Hester and Moore",dining,East Anthonyshire,WI,Yes
M69797-716831,Potts PLC,online_retail,Kingville,OK,No
M53368-800100,Leblanc-Diaz,entertainment,South Alison,UT,No
M49062-690517,"Hogan, Herrera and Fox",healthcare,Parkerstad,NE,No
M32732-923512,"Marsh, Houston and Johnson",online_retail,West Donnaland,PR,No
M38713-363821,"Armstrong, Graves and Russell",ENTERTAINMENT,Devinfort,MA,No
M75064-431624,"Rivera, Sullivan and Henderson",utilities,New Andreatown,AZ,No
M87470-331849,"Owens, Garcia and Schwartz",online_retail,Port Josephberg,ID,Yes
M23452-457076,Rasmussen and Sons,dining,Thompsonchester,MH,No
M14537-546951,Smith Inc,grocery,Jacksonmouth,KY,No
M44791-644400,Jimenez-Ryan,gas,North Jeremy,MP,YES
M46317-931089,"Smith, Graham and Todd",entertainment,Smithmouth,MI,No
M24905-101452,Watkins-Stokes,utilities,Caseystad,FM,No
M73958-152145,"Lewis, Brewer and Brown",electronics,Port Wesley,DC,No
M36753-689076,"Wilson, Phillips and Marshall", electronics,West Sergio,OK,No
M3314-550201,Reeves PLC,grocery,Lake Sharonfort,PR,No
M49495-44200,Cook and Sons,healthcare,New Steven,VA,Yes
M71046-295520,"Davis, Reid and Collins",dining,Martinezshire,MI,Yes
M21619-844522," Mora, Douglas and Barber ",utilities,Maryland,NM,No
M22503-116726,"Mcdaniel, Watkins and Moore",utilities,New Leahport,NM,No
M20445-220661,Jones-White,entertainment,Mooreberg,MD,No
M70588-70434,Cooper-Duncan,online_retail,,AS,No
M6885-710969,Martinez and Sons,dining,Chapmanburgh,NE,No
M4999-571458,"Becker, Miller and Jackson",travel,South Julie,WV,No
M44156-47346,Little-Allison,dining,Port Lisaland,MA,Yes
M24373-603128,"Jackson, Brown and Short",online_retail,Lewisberg,DC,No
M55377-794046,Carney PLC,utilities,West Meganmouth,AR,No
M77497-646802,Brown Inc,grocery,Andersonmouth,LA,No
M7266-463153,Williams and Sons,entertainment,East Connieborough,AR,No
M95119-958738,"Schmidt, Jordan and Moore",healthcare,Garcialand,DE,No
M1003-387936,"Armstrong, Pittman and Summers",travel,East Elizabeth,GA,No
M87992-560260,Gill-Payne,dining,Ryanton,RI,No
M72898-751148,Moore-Rivera,clothing,South Steven,FM,Yes
M28320-649353,"Castillo, Lee and Jenkins",grocery,Christinaside,CO,No
M28703-302104,Martin and Sons,healthcare,West Sabrina,MS,No
M23484-681193,Mcdonald PLC,utilities,Laurafort,AZ,No
M21309-575772,"Stephenson, Williams and Johnson",ENTERTAINMENT,Port Kimberly,GU,No
M25054-232595," Lowery, Carson and Morris ",utilities,Port Amanda,NE,No
M43662-767076,"Howard, Turner and Griffin",entertainment,Dylanburgh,OH,No
M61619-508222,"Vaughn, Brown and Allen",healthcare,Port William,PR,No
M13858-48002,Mullins-Jimenez,clothing,West Paulfurt,MH,No
M79249-581460,Shaffer LLC,dining,Mooreborough,OH,No
M33726-689551,Hancock Group,entertainment,Nancystad,VT,No
M97177-563426,Smith Group,entertainment,Lake Stephaniefurt,WI,No
M10441-713531, Glass-Robles ,TRAVEL,North Kathleenmouth,MT,Yes
M41398-638901," Hodges, Armstrong and Massey ",healthcare,Lake Wandamouth,IN,No
M68769-551413,Butler Group,online_retail,East Ashley,IL,No
M30071-953862,"Warner, Williams and Lutz",entertainment,Michelleland,ME,Yes
M71353-743258,Ramsey LLC,utilities,Clarkberg,DE,No
M3072-337120,Graham-Miller,utilities,Larsonstad,WI,No
M63187-816496,Mccarthy-Johnson,Online_Retail,Wolfport,VT,No
M54860-91382,Williams-Harrison,travel,Seanland,CO,Yes
M38166-981522,"Nelson, Marshall and Rodriguez",electronics,East Melissa,LA,No
M69378-934681, Dennis-Nichols , online_retail,South Feliciastad,WV,No
M78032-408610,"Simpson, Brown and Smith",grocery,Seanview,NC,No
M86923-405994,Barrett-Moreno,electronics,North Tammiestad,HI,No
M15140-334257,Murray-Snyder,,South William,CA,Yes
M75711-739902,Reed Group,entertainment,Vasquezhaven,DC,
M53915-987889,,GROCERY,West Richardberg,IL,No
M94513-39343,"Mullen, Kennedy and Martin",travel,Turnerborough,CA,No
M24111-940573,Duncan-Walters,online_retail,East Dianechester,UT,No
M78735-788806,Garcia Inc,entertainment,Laurenfurt,MA,No
M86363-352367,Boyd PLC,healthcare,Christinaside,NE,No
M62605-699218,Hernandez PLC,TRAVEL,Port Steven,AR,Yes
M84278-838566,Evans-Miller,grocery ,Beckland,NE,No
M72997-759780,Woods-Ramirez,online_retail ,West Andrewburgh,KY,No
M29420-748632,"Kerr, Wilcox and Wallace",dining,Lake Jeffery,OH,No
M87621-816302,"Lee, Arnold and Brown",dining,Lindaborough,RI,No
M96694-189570,Anderson and Sons,travel,Port Mason,DE,No
M65472-253923,Gonzalez-Baldwin,electronics,Jacobsberg,IN,No
M82174-279261,Young-Myers,dining,Taylorview,UT,No
M91644-34165,Lucas PLC,gas,Lake Kevin,NE,Yes
M21005-533598,"Woods, Howell and Webb",gas,Gloverland,CT,No
M3596-88352,Cummings-Martinez,grocery,Randallmouth,NC,No
M67334-459267,Hahn-Norris,entertainment,Taylorshire,SC,No
M66331-485588,Garcia-Buck,dining,Leefort,NY,No
M17385-266335, Miller-Nichols ,entertainment,Christinaburgh,MS,No
M40605-657065,Torres and Sons,utilities,West Paulamouth,IA,No
M62647-690895," Lewis, Williams and Long ",grocery,New Aaron,DC,Yes
M41448-294289,Jimenez-Murray,online_retail,Lake Bonnieview,FM,No
M9447-339958,Tapia Group,healthcare,Port Nicolebury,VI,No
M73376-923439,Hanson-Navarro,healthcare,Kristinfort,MT,Yes
M40899-316634,Osborne-Ward,electronics,Rossberg,GU,No
M68575-375536,"Mendoza, Clark and Turner",utilities,New Nicolebury,MS,No
M78327-915565,Taylor Inc,utilities,Atkinsshire,ME,No
M63977-549332,Morgan-Kirk,clothing,East Lucasberg,AL,No
M18713-43262,Mcdonald LLC,dining,South Megan,VA,No
M37566-332663,"Ross, Robinson and Harrington",utilities,Millschester,CT,No
M17013-175155,Walker-Lopez,gas,East Lindsay,ME,Yes
M59848-527144,"Fritz, Hines and Kelley",entertainment,Aprilfurt,FM,No
M88322-334170,Griffin-Ortega,healthcare,South Devinside,AK,No 
M24667-14294,Solis-Swanson,clothing,Lake Erin,AS, No
M83046-258993,Sosa PLC,utilities,Lake Heather,HI,No
M52782-706611,"Ramos, Smith and Espinoza",healthcare,Lake Jacquelineton,MA,No
M92357-407954,Moon-Graham,travel,Escobarstad,PR,No
M46932-649898,Hill LLC,utilities,Lyonschester,LA,No
M85300-910916,Walter-Harrison,utilities,East Luisland,ND, No
M60820-708775,Silva Ltd,healthcare,West Adamview,MI,No
M31980-196222,Charles Group,clothing,Lake John,DC,No
M18337-84256,Gonzales Ltd,grocery,East Jamietown,RI,No
M67856-986618,"Forbes, Garcia and Scott",healthcare,New Danielleport,CA,Yes
M30865-776188,Harris-Brown, utilities,New Matthewstad,OK,No
M76394-357733,Castillo Ltd,online_retail,Lake Scottfort,MI,No
M94981-103855,"Holloway, Morris and Hill",utilities,Jodymouth,WI,No
M85371-172949,Myers-Davenport,travel,Thompsonbury,ID,no
M8767-200423,Maynard-Moore,electronics,Vasquezhaven,TN,No
M53694-725721,"Cooper, Martinez and Henderson",gas,South Emmaland,PR,No
M99665-370315,"Norman, Johnson and Adams",electronics,Wendyshire,PR,No
M21577-729220,Chambers-Potter,online_retail,Leefort,RI,Yes
M84796-75688,Lucas PLC,gas,South Rogerbury,AS,Yes
M96874-830910,Ibarra Ltd,online_retail,Watkinsbury,WA,No
M41209-111026,Ramsey-Coleman,clothing,Port Saraburgh,AR,No
M84161-483633,Meyers LLC,CLOTHING,Mooreview,NY,No
M85114-930838,Osborne-Fernandez,utilities,Stephanieburgh,MD,No
M79509-731514,Hudson Group,entertainment,East Lindsay,,No
M79297-193131,Martin LLC,healthcare,Davisburgh,NJ,No
M858-849168,"Mcmahon, Smith and Anderson",online_retail,Brettborough,OR,No
M82641-675226,Dickerson LLC,travel,New Janettown,KS,Yes
M11432-949232,"Wagner, Robinson and Marshall",entertainment,Patriciaport,DE,No
M79906-144025,Thomas Ltd,grocery,West Sarahview,AL,No
M53914-573543,Pace-Bryan,dining,Lake Melissa,VI,No
M58615-179177,Yates Group,travel,Thomasbury,HI,Yes
M4189-250311,"Higgins, Wood and Bell",gas,East Tara,PR,No
M75934-623677,"Stewart, Pittman and Perez",travel,Jacquelinechester,OK,No
M47805-257423,Gonzales-Brown,online_retail,Williamsfort,TN,NO
M86083-296340,,ONLINE_RETAIL,East Amanda,NY,No
M63133-43220,"Thomas, Robles and Ali",entertainment,Longside,MT,Yes
M50491-573918,Arnold Ltd,utilities,New Lauriebury,CA,No
M47292-235612,Golden Ltd,travel,West Jonathon,TX,No
M66498-998330,"Cohen, Murphy and Roberts",utilities,West Johnmouth,WI,
M97438-839124,"Ford, Rowe and Ortiz",grocery,Leonardfort,TN,No
M26028-995950,"Price, Myers and Thomas",entertainment,North Stevenville,ND,Yes
M92199-980648,Matthews-Smith,clothing,New Sherry,WY,No
M47722-152383,Myers-Davenport,utilities,Myersmouth,CT,Yes
M82371-199153,Smith LLC,DINING,Samuelland,NV,No
M7074-232690,"Gillespie, Norris and Robinson",online_retail,Andersonton,IL,No
M55850-299441,"Flores, Rodriguez and Carter",gas,West Marie,KS,No
M78915-458359,Doyle-Lin,healthcare,Jamesland,PW,No
M27500-270221,"Henry, Martinez and Ross",gas,Lake Samanthatown,MP,Yes
M55978-20420,Anderson and Sons,online_retail,West Erik,MD,No
M67911-495022,Adams Ltd,healthcare,South Danielchester,NH,No
M90806-671685,Johnson PLC,online_retail,Wesleymouth,AR,No
M22617-388464,Reynolds-Harper,healthcare,North Carolynchester,VI,No
M21830-848698,Bryant LLC,electronics,Taylorside,ME,No
M88375-663256,Neal and Sons,clothing,Blackchester,FL,No
M12144-557054,"Thompson, Davidson and Phillips",travel,Lake Benjaminmouth,SC, No
M20427-723848,Perry-Garcia,healthcare,New Christinaside,RI,No
M80476-500467, Andrews-Jones ,travel,East Melissa,TX,No
M13991-435988,"Johnson, King and Adams",utilities,North Jeremy,PW,Yes
M99383-117040,Saunders PLC,grocery,Schmidthaven,MD,No
M47707-862394,Young-Hill,dining,Lake Peter,OR,No 
M96313-685955,Jones-Johns,entertainment,Christopherstad,TN,No
M76603-941944,Price-Kim,dining,Carneyburgh,WI,No
M14360-266279,Roth-Perkins,electronics,Chavezfort,OH,No
M35630-107908,"Anderson, Manning and Francis",online_retail,Justinton,MO,Yes
M72398-517413,Everett-Lee,travel,South Nicholashaven,MP,No
M68463-700528,Nelson Inc,online_retail,East Kimberlyhaven,KY,No
M39180-84687,Henderson-Martinez,travel,Alyssaside,DC,No
M30909-853929,Cruz-Conner,utilities,Lake Nicole,WY,No
M98351-87469,Adkins-Campbell,online_retail,Port Jennifertown,MD,No
M81227-167362,Bradley-Klein,travel,North Ashleyburgh,FL,No
M69904-61176,George-Johnson,travel,Leeview,TN,No
M54430-360089,Stephens Group,online_retail,Valdezberg,ME,No
M41750-733623,Rivera-Garcia,clothing,South Richard,MS,No
M3031-329520,"Morrison, Page and Gilbert",utilities,Lake Stephanieview,GU,No
M43691-108239,"Dixon, Johnson and Bird",electronics,Gillview,HI,Yes
M30709-200862,"Long, Ewing and Reyes",entertainment,Port Joshuabury,NV,Yes
M86693-931873,Davis-Hughes,online_retail,South Alison,WI,No
M41614-436450,Holder Group,dining,New Shelby,NH,No
M69946-521852,Larsen-Cole,utilities,New Brian,GU,No
M80555-250444,Weber PLC,dining,Jeffreytown,MH,No
M57487-905923,"Delgado, Holland and Watts",healthcare,Taylormouth,HI,No
M13753-836346,"Mooney, Chen and Carlson",Entertainment,North Victorfurt,RI,No
M80550-555808,"Ward, Lee and Johns",healthcare,New Natalieborough,PW,No
M17538-240512,Holmes-Dean,grocery,Lake Jimmy,NC,Yes
M92242-128651,"Golden, Cruz and Smith",clothing,Schneidermouth,KY,No
M29556-502842,"Hicks, Ross and Huffman",travel,North Kathryntown,AK,NO
M95218-593870,Rodriguez Group,clothing,East Mark,CO,No
M10348-53467,Lopez-Gonzales,entertainment,Darrylmouth,IA,No
M70577-69604,"Evans, Taylor and Flores",electronics,Christinaside,MD,No
M52400-137552,Wiggins-Lawson,dining,Silvaland,NC,No
M13948-191076,Kelly-West,healthcare,,AL,No 
M58521-814092,Luna-Nixon,healthcare,Jessicafurt,AZ,No
M25985-315946,Smith LLC,clothing,Lake Jasonfurt,MS,No
M30278-142130,Moore-Roberts,utilities,Lisastad,AZ,No
M9604-752794,Marshall and Sons,healthcare,Raymondton,ME,No
M8458-734067,Wilson Group,electronics,Ericahaven,PA,No
M39070-591798,Patel-Douglas,electronics,New Cathy,MT,No
M24867-29686,Davenport LLC,travel,Cynthiaberg,GA,No
M53204-197790,Larson LLC,grocery,Josephberg,AK,Yes
M73918-871306,"Hall, Berry and White",dining,West Michelle,NM,No
M6096-229164,Thompson-Collins,entertainment,East Hannah,KS,No 
M25256-206716,Morrison Ltd,utilities,Robertston,HI,No
M40502-623737,"Manning, Russell and Combs",entertainment,Toddport,AS,No
M53982-582244,Richards Ltd, travel,North Michelle,NM,Yes
M50394-368665,Greene-Baker,CLOTHING,Port Erika,WI,No
M54256-996033,Simpson Inc,healthcare,Williamland,NV,No
M29704-127355,Simpson-Shepherd,travel,Johnville,MS,No
M39708-36793,Humphrey PLC,online_retail,Carlosberg,FM,No
M20825-609083,Stephens LLC,clothing,Port Traceymouth,NY,No
M5897-31168,"Dominguez, Benson and Myers",grocery,,MS,No
M17343-686647,"Wood, Hanna and Williams",clothing,New Kenneth,VA,No
M87605-662394,Wright-Burnett,entertainment,Mercertown,MA,No
M90170-191683,Walton-Gray,electronics,Washingtonshire,IN,No
M19451-687474," Reyes, Weber and Allen ",travel,East Allison,TX,No
M16765-368170,Ramirez-Sandoval,electronics,Fergusontown,WV,No
M93092-394444,Adams PLC,utilities,East Jasmineberg,PW,No
M3012-58280,Johnston and Sons,online_retail,Jefferytown,DE,No
M71525-788199,Miller Group,utilities,New Robertbury,ME,No
M89373-377134,Conner-Price,dining,Lake Kyleburgh,MD,No
M58243-547120,Pierce-Robertson,dining,East Kathrynchester,AZ,No
M90140-410219,"Gonzales, Wilkinson and Curry",gas,East Richardview,NE,Yes
M7154-152928,Burns PLC,,New Suzanne,MS,Yes
M34006-423820,"Holmes, Brewer and Burke",clothing,Teresahaven,AS,No
M28972-618124,"Davis, Novak and Henson",entertainment,Collinsview,UT,No
M62799-156815,Dennis Group,entertainment,Port Michael,PR,No
M43833-260062,Patton-Jones, utilities,North Kayla,NV,No
M81500-289400,"Wright, Vega and Rice",entertainment,Jakeview,OR,No 
M77606-720460,Miller and Sons,utilities,Loganberg,AZ,No
M75351-940091,Anderson Ltd,clothing,East Michael,TN,No
M43326-413669,Sweeney-Adams,online_retail,North Joanne,WV,No
M78406-160854,Anderson-Joyce,travel,New Joshuashire,NY,No 
M56843-605353,Taylor-Jacobson,healthcare,Pagefort,KY,No
M46244-436829,Burns PLC,travel,South Davidview,NV,No
M58805-868518,Arnold Ltd,travel,Scottmouth,WV,No
M98262-664920,Williams and Sons,travel,Elizabethchester,MD,No
M42997-83301,Perez and Sons, healthcare,Anthonyborough,NH,No
M96309-300537,Lee PLC,dining,Port Mary,NM,No
M7995-819656,"Williams, Davis and Dennis",travel,East Juan,MD,Yes 
M32540-653575,Smith Inc,Entertainment,East Emily,VA,No
M77381-552207,Smith and Sons,grocery,Lake Johnshire,PR,No
M70823-195425,Miller-Myers,Healthcare,Martinberg,OH,No
M66666-819919,Frazier and Sons, gas,New Lisaport,KS, No
M85017-908936,Saunders-Kirk,utilities,Alexanderview,WI,Yes
M41972-65031,Murphy-Stokes,gas,Allenchester,VT,No
M25434-159419,"Johnson, Fields and Strickland",gas,Sawyermouth,CT,No
M60959-936496,Mclaughlin-Dixon,utilities,Kerryview,PW,Yes
M88241-586489,Boyd Ltd,travel,North Rachelborough,NV,No
M56941-951475,Norton-Lopez,grocery,Hectormouth,GA,No
M95116-117561,Scott and Sons,Gas,Coleside,MI,No
M71342-963869,Valentine LLC,online_retail,Port Lynnchester,PR,No
M78888-180571,"Miller, Franklin and Cummings",entertainment,Marshallchester,NY,no
M11152-467877,Ray-Durham,entertainment,North Joanne,VT,NO
M47030-94799,White-Collins,dining,Jenniferfurt,IN,No
M54256-841120,Wright-Moore,clothing,Melissaport,SC,
M55234-181205,Silva Ltd,travel,Lake Vickie,WY,Yes
M53615-146171,Bartlett-Hernandez,Entertainment,Jeremychester,AL,No
M24009-728098,Lee PLC,dining,Leonardfort,IN,No
M57222-301768,Morris LLC,entertainment ,West Stephanie,VI,No
M55557-993876,Estes PLC,travel,South Amanda,IN,No
M79445-14825,"Abbott, Benson and Brown",online_retail,Jeremiahton,UT,No
M75877-961498,Jones Group, dining,Kevinville,PW,No
M20153-398539,Henderson-Colon,healthcare,Jacksonchester,NC,Yes
M12776-25819,Morrow-Figueroa,grocery,Virginiamouth,AL,No
M96197-79673,Miller Group,healthcare,Jonesstad,OR,No
M83939-951949,"Cole, Dunlap and Potter",dining,Howardtown,DC,No
M14218-41470,Fisher-Morris,travel,Alvarezhaven,SD,No
M73401-217125,Moore Inc,dining ,Lisaville,NM,No
M54429-14468,White-Baker,electronics,Murrayland,ME,No
M40489-479929,Parker-Smith,GROCERY,West Travis,NV,Yes
M66990-967285,Nelson PLC,grocery,Darrylmouth,PR,No 
M95418-620118,"Taylor, Murphy and Martin",electronics,Nathanton,MI,No
M75976-28568,"Wood, Hanna and Williams",grocery,South Karaside,AR,No
M53593-448211,Lawson Group,grocery,Laurafurt,NM,No
M54449-813102,"Hunter, Davis and Wilkinson",electronics,Port Robertchester,MH,No
M29101-239204,Vasquez-Palmer,utilities,Baileyville,SC,No
M49309-675898, Pitts PLC ,online_retail,South Jamesberg,OH,no
M72786-92128,Harvey-Sanchez,gas,Doyletown,PW,Yes
M67034-586886,"Benjamin, Walters and Park",utilities,Crawfordborough,IL,No
M46017-752837, Salazar Group ,Clothing,Jamesfurt,HI,Yes
M62156-54661,"Reynolds, Duke and Andrews",utilities,Johnsfurt,OR,No
M15101-456745,Doyle and Sons,entertainment,South Alexanderbury,DC,No 
M51071-762757,Short and Sons,online_retail,Clarkview,NC,no
M86547-507014,"Smith, Mendoza and Nelson", grocery,New Jessehaven,NJ,No
M29932-513437,"Mitchell, Franklin and Jacobs",entertainment,Millerfurt,MD,Yes
M35983-730218,Franklin-Greene,travel,Port Josephberg,NM,No
M58698-761290,"King, Martinez and Hamilton",entertainment,Michaelhaven,IN,No
M73777-750226,Vega-Carpenter,electronics,Petershire,PA,No
M8627-285370,Shelton PLC,gas,North Michael,LA,No
M35650-106036,Navarro-Rosales,online_retail,Montgomeryshire,AK,No
M22422-814651,"Brown, Meadows and Tucker",healthcare,Michaelhaven,MH,No
M9892-136631,Mccall-Reid,gas,North Maryton,KY,No
M32268-313367,Moran-Day,clothing,Petermouth,VT,No
M26334-571077,Bartlett-Lopez,grocery,Aprilfurt,MI,No
M10085-937642,Garrett LLC,online_retail,Allisonhaven,MP,No
M17232-357783,Brooks-Henderson,utilities ,Lake Christine,AS,No
M18230-316945,Torres and Sons,grocery,Port Brendan,ND,no
M71657-61469,"Mccarthy, Lamb and Jackson",utilities,West Donnaland,DE,No
M38014-846425,"Smith, Garcia and Green",healthcare,West Donald,CO,No
M67122-240942,"Ward, Lee and Johns",electronics,Courtneyshire,AS,No
M23858-365887,"Johnson, Tucker and Huang",travel,New Courtneyview,IN,No
M11030-261027,White-Smith,online_retail,Dianachester,VI,No
M54414-368043,Roman Inc,dining,Murrayville,VA,Yes
M3452-816902,"Ramirez, Rogers and Haynes",online_retail,North Cynthia,WA,No
M11682-565341,Simmons LLC,travel,Jenniferview,VI,Yes
M37568-688372,"Day, Williamson and Watts",Healthcare,Henrymouth,AL,No
M15934-911664,,healthcare,Lake Cameronview,AS,No
M91547-553598,Smith-Myers,gas,Welchland,MN,No
M32318-476754,Martinez Group,travel,West Wayneland,LA,No
M58537-942068,"Reed, James and Jacobs",online_retail,New Suzanne,RI,Yes
M87298-852586,Gill-Payne,electronics,Port Patrick,TX,Yes
M80177-550786,Porter and Sons,ONLINE_RETAIL,Stacieberg,UT,No
M80104-922620,Mccarthy and Sons,entertainment,Kristinfort,MN,No
M81710-321133,Woods LLC,gas,South Leroyland,KY,No
M38836-456589,"Lutz, Bradley and Nguyen",gas,Ryanville,KS,No
M15924-854353,Page-Miller,utilities,Andersonville,PA,No
M39512-679516,Kim-Moreno,gas,West Sarahhaven,AS,No
M17139-703824,Welch Group,healthcare,West Jason,NE,Yes
M74813-583372,Smith Inc,grocery,Edwardhaven,RI,No
M44610-475856,"Lopez, Oconnor and Hayes",travel,East Elizabeth,NV,Yes
M70902-693773,Frank and Sons,,New Jeanbury,AS,Yes
M94784-901898,Ruiz-Wade,online_retail,Solischester,MN,No
M83450-147067,Gibbs and Sons,online_retail,Nicoleberg,PW,No
M86124-918622,Bowers Group,electronics,Ortizton,WY, No
M6818-509404,Contreras-Wu,clothing,Grimesside,NJ,No
M16468-91674,Combs Inc,healthcare,Josephmouth,OH,No
M91195-930582,"Ramos, Smith and Espinoza",online_retail,Thomasport,KS,No 
M9274-865691,"Ball, Wilkinson and Payne",dining,Stephenstown,CA,No
M45990-403551,Walker Ltd,healthcare,Ernestberg,AS,No
